2007,丑女大翻身,1550
2007,穿普拉达的女王,1540
2007,汉江怪物,1420
2007,通天塔,1415
2007,出租车4,1400
2007,美味情缘,1330
2007,双子神偷,1300
2007,落叶归根,1295
2007,合约情人,1240
2007,亚瑟和他的迷你王国,1230
2007,爱情呼叫转移,1200
2007,日本沉没,1200
2007,人生遥控器,1075
2007,南京,1020
2007,蓝莓之夜,1015
2007,风暴突击者,982
2007,苹果,950
2007,误入歧途,930
2007,棒子老虎鸡,880
2007,怪物史莱克3,763
2007,跟踪,750
2007,大白鲨之致命武器,745
2007,东方大港,667
2007,大电影2.0之两个傻瓜的荒唐事,600
2007,门,555
2007,森冤,553
2007,姨妈的后现代生活,510
2007,生日快乐,505
2007,戏王之王,490
2007,明明,430
2007,老港正传,395
2007,生死格斗,390
2007,夜·上海,355
2007,空战英豪,350
2007,猎狼犬,350
2007,绅士大盗,340
2007,快乐的大脚,300
2007,光荣岁月,300
2007,追爱总动员,270
2007,别拿自己不当干部,250
2007,神枪手与智多星,250
2007,十分爱,243
2007,夜袭,240
2007,功夫无敌,235
2007,每当变幻时,232
2007,天下第二,230
2007,闪闪的红星,200
2007,男才女貌,200
2007,舞女纯情,200
2007,红美丽,175
2007,女人本色,165
2007,信箱,150
2007,疯狂粉丝王,120
2007,八月一日,105
2007,女王,100
2007,大唐风云,55
2007,醒狮,50
2007,勇士,37
2007,战·鼓,35
2007,异冢,34
2007,请将我遗忘,28
2007,公仆,25
2007,神弓传奇,20
2007,我的香格里拉,20
2007,不完全恋人,20
2007,天地告白,15
2007,北京的哥,13
2009,2012,46597
2009,变形金刚2,42290
2009,建国大业,41922
2009,十月围城,29327
2009,三枪拍案惊奇,26062
2009,赤壁(下),25857
2009,风声,21630
2009,南京！南京！,17208
2009,哈利波特与混血王子,15635
2009,冰川时代3,15260
2009,特种部队,13076
2009,博物馆奇妙夜2,12132
2009,终结者2018,11232
2009,疯狂的赛车,10856
2009,游龙戏凤,10220
2009,大内密探灵灵狗,9940
2009,非常完美,9400
2009,飞屋环游记,9076
2009,窃听风云,8660
2009,花木兰,8322
2009,X战警前传：金刚狼,7889
2009,喜羊羊与灰太狼之牛气冲天,7599
2009,麦兜响当当,7060
2009,刺陵,6775
2009,动物总动员,6335
2009,七龙珠,6215
2009,风云2,5953
2009,星际迷航,5855
2009,玩命快递3,5845
2009,行动目标希特勒,5650
2009,贫民窟的百万富翁,5370
2009,机器侠,5154
2009,就是这样,4826
2009,阿童木,4545
2009,气喘吁吁,4070
2009,家有喜事2009,3540
2009,马达加斯加2：逃往非洲,3400
2009,怪兽大战外星人,3220
2009,神秘代码,3183
2009,赛车风云,3015
2009,骑劫地下铁,3015
2009,豚鼠特攻队,2655
2009,东邪西毒:终极版,2650
2009,时空穿越者,2604
2009,逃亡鳄鱼岛,2260
2009,白银帝国,2230
2009,超级女特工,2200
2009,奇异家族,2160
2009,倔强萝卜,2135
2009,海角七号,2065
2009,窈窕绅士,2025
2009,铁人,2024
2009,熊猫大侠,1999
2009,孤胆义侠,1990
2009,金钱帝国,1890
2009,爱得起,1890
2009,黑皮书,1793
2009,国家要案,1585
2009,扑克王,1479
2009,澳洲乱世情,1460
2009,寻找成龙,1435
2009,高考1977,1390
2009,护宝娇娃,1380
2009,高兴,1370
2009,非常主播,1362
2009,午夜出租车,1290
2009,第九区,1270
2009,追影,1220
2009,特工008,1210
2009,夜·店,1190
2009,暮光之城,1150
2009,斗牛,1110
2009,狼灾记,1020
2009,沂蒙六姐妹,1010
2009,伯纳德行动,987
2009,熊猫回家路,960
2009,麦田,940
2009,火星没事,935
2009,一夜迷情,935
2009,拉贝日记,930
2009,海云台,855
2009,红河,840
2009,马兰花,795
2009,恋爱前规则,730
2009,完美新娘,620
2009,机动部队-同袍,610
2009,哆啦A梦：大雄与绿巨人传,590
2009,惊天动地,580
2009,爱有来生,484
2009,仙境之桥,470
2009,秋喜,455
2009,齐天大圣前传,450
2009,真爱之吻,450
2009,十个约定,440
2009,神兵小将,400
2009,隋朝来客,325
2009,第一军规,315
2009,超能少年之烈维塔任务,300
2009,袁崇焕,300
2009,保持爱你,300
2009,亲密,298
2009,乐火男孩,250
2009,战无双,242
2009,我的唐朝兄弟,211
2009,麋鹿王,210
2009,台北飘雪,180
2009,回路,180
2009,七天爱上你,153
2009,欠我十万零五千,130
2009,夜玫瑰,120
2009,精灵女孩小卓玛,117
2009,男生贾里新传,116
2009,二十四城记,110
2009,我的女友是机器人,110
2009,天下第一串,102
2009,跳出去,100
2009,谁主名花,100
2009,玛丽和幼犬的故事,100
2009,爱情故事,90
2009,盗版猫,88
2009,声梦奇缘,65
2009,堂吉诃德外传,65
2009,喊过岭的故事,56
2009,袁隆平,56
2009,车票,40
2009,寻找尘微,35
2009,羊肉泡馍麻辣烫,10
2010,阿凡达,135000
2010,让子弹飞,66470
2010,唐山大地震,64775
2010,非诚勿扰2,47350
2010,盗梦空间,45714
2010,狄仁杰之通天帝国,29550
2010,爱丽丝梦游仙境,22380
2010,哈利·波特与死亡圣器(上),22110
2010,叶问2 宗师传奇,21955
2010,敢死队,21306
2010,赵氏孤儿,19630
2010,钢铁侠2,17270
2010,诸神之战,16710
2010,波斯王子：时之刃,16100
2010,大笑江湖,15895
2010,大兵小将,15380
2010,山楂树之恋,14413
2010,生化危机4,14320
2010,锦衣卫,14200
2010,精武风云·陈真,13668
2010,越光宝盒,12880
2010,全城热恋,12750
2010,喜羊羊与灰太狼2,12470
2010,杜拉拉升职记,12453
2010,枪王之王,12350
2010,玩具总动员3,11090
2010,孔子,9950
2010,危情谍战,9090
2010,怪物史莱克4,8875
2010,全城戒备,8800
2010,驯龙高手,8490
2010,大侦探福尔摩斯,7380
2010,危情时速,6752
2010,剑雨,6600
2010,邻家特工,6410
2010,西风烈,6340
2010,魔法师的学徒,6122
2010,花田囍事2010,5800
2010,未来警察,5790
2010,恋爱通告,5455
2010,唐伯虎点秋香2,5400
2010,苏乞儿,5390
2010,阿黛拉的非凡冒险,5250
2010,华尔街2,4983
2010,线人,4952
2010,决战刹马镇,4740
2010,功夫梦,4700
2010,谍海风云,4600
2010,罗宾汉,4500
2010,人在囧途,3690
2010,美丽密令,3620
2010,唐吉可德,3552
2010,七十二家租客,3310
2010,午夜心跳,3125
2010,猫头鹰王国,3080
2010,最后的风之子,2991
2010,东风雨,2932
2010,神火之盗,2910
2010,龙凤店,2883
2010,嘻游记,2770
2010,荒村公寓,2360
2010,七小罗汉,2310
2010,密室之不可告人,2109
2010,深海探奇,2070
2010,异度公寓,1910
2010,月满轩尼诗,1670
2010,无人驾驶,1620
2010,长江七号爱地球,1620
2010,我的野蛮女友2,1570
2010,火龙对决,1550
2010,岁月神偷,1530
2010,夺命手机,1500
2010,完美嫁衣,1460
2010,绝命岛,1420
2010,特工强档,1420
2010,李小龙 我的兄弟,1374
2010,海洋天堂,1340
2010,塔拉星球之战,1335
2010,爱出色,1300
2010,叶问前传,1270
2010,孤堡惊情,1250
2010,80’后,1200
2010,天地逃生,1150
2010,黑猫警长,1130
2010,我的美女老板,1090
2010,翡翠明珠,960
2010,亚瑟和他的迷你王国3,850
2010,新康定情歌,839
2010,鼠来宝：明星俱乐部,830
2010,举起手来2,828
2010,名侦探柯南,815
2010,等着你回来,810
2010,查理曼帝国的密码,792
2010,特工的特别任务,790
2010,K20变相黑侠,760
2010,三笑之才子佳人,740
2010,大玩家,740
2010,黑色闪电,740
2010,超蛙战士之初露锋芒,730
2010,出水芙蓉,710
2010,火线特攻,700
2010,不要回头,700
2010,一路有你,680
2010,爱情维修站,670
2010,古墓迷途,670
2010,功夫咏春,590
2010,决战豪门,560
2010,虎王归来,557
2010,舞出我人生2,532
2010,爱情36计,480
2010,跟我的前妻谈恋爱,470
2010,高度怀疑,460
2010,摇摆de婚约,450
2010,亚瑟和他的迷你王国2,445
2010,活该你单身,440
2010,庐山恋2010,427
2010,恋人絮语,410
2010,铠甲勇士之帝皇侠,340
2010,地牢围攻,340
2010,悍将双雄,340
2010,前度,335
2010,绑架冰激凌,255
2010,终极匹配,250
2010,孤胆拯救,240
2010,芳心终结者,205
2010,志明与春娇,185
2010,矮仔多情,177
2010,香奈儿秘密情史,175
